"[run number]","gain-of-receiving","initial-ptr","immigrants-per-day","immigrant-chance-cooperate-with-same","mutation-rate","cost-of-giving","immigrant-chance-cooperate-with-different","death-rate","max-pxcor","max-pycor","[step]","coopown-percent","defother-percent","consist-ethno-percent","meetown-percent","coop-percent","last100coopown-percent","last100defother-percent","last100consist-ethno-percent","last100meetown-percent","last100coop-percent","cc-percent","cd-percent","dc-percent","dd-percent"
"80","0.03","0.12","1","0.5","0.005","0.01","0.7","0.1","50","50","2000","0.9416445623342176","0.73568281938326","0.9016673792218897","0.8058999572466866","0.8101752885848653","0.9287340313667584","0.7204808019028203","0.8853198214949796","0.7915316368272858","0.7933932777276027","0.21259080488970344","0.7052931463100401","0.020377796730116676","0.06173825207013978"
"81","0.03","0.12","1","0.5","0.005","0.01","0.8","0.1","50","50","2000","0.9162011173184358","0.65","0.867579908675799","0.817351598173516","0.8127853881278538","0.9063001435689553","0.6973170952964122","0.864737110356368","0.8011176812849276","0.7862513474870213","0.25584027110847396","0.6420230368798057","0.032212482489891545","0.06992420952182876"
"82","0.03","0.12","1","0.5","0.005","0.01","0.8","0.1","50","50","2000","0.8785907859078591","0.7691292875989446","0.8599370503597122","0.8295863309352518","0.7682104316546763","0.900201899562077","0.7823087628371245","0.8776125716072201","0.8083914926484786","0.7694270502882679","0.14399182814337896","0.7458738314864113","0.02507893270599889","0.08505540766421099"
"83","0.03","0.12","1","0.5","0.005","0.01","0.8","0.1","50","50","2000","0.8920728441349759","0.8213610586011342","0.8764607679465777","0.7792153589315526","0.7345575959933222","0.906269653279416","0.8137472540178056","0.8875186285628591","0.7973352953857401","0.7603476394447517","0.13057642069125378","0.76817877122971","0.03638573388546763","0.0648590741935686"
"84","0.03","0.12","1","0.5","0.005","0.01","0.8","0.1","50","50","2000","0.8629032258064516","0.7047413793103449","0.828578110383536","0.7829747427502338","0.7397100093545369","0.9020559251663248","0.7318145152950423","0.8659974240804669","0.7881919498133773","0.7677970631012669","0.18154871061033315","0.7111153866966492","0.028607675611325222","0.0787282270816924"
"85","0.03","0.12","1","0.5","0.005","0.01","0.8","0.1","50","50","2000","0.8907427341227125","0.683585313174946","0.8494183541576906","0.8005170185264971","0.7761740629039208","0.9119842649836853","0.7584005376344086","0.8855788715870307","0.8280716723549488","0.7967261269908987","0.18950462051204364","0.714358430540827","0.025129525829419783","0.07100742311770944"
"86","0.03","0.12","1","0.5","0.005","0.01","0.8","0.1","50","50","2000","0.937431693989071","0.792","0.9126984126984127","0.8299319727891157","0.8133786848072563","0.8953990516150961","0.758480015975808","0.8730257882861885","0.8365949393052267","0.7885519028883626","0.14364294360782","0.7398721752165432","0.03899345823115086","0.0774914229444859"
"87","0.03","0.12","1","0.5","0.005","0.01","0.8","0.1","50","50","2000","0.8747609942638623","0.7997572815533981","0.8591620393740536","0.7920242301867744","0.7344775365976779","0.8772126886298679","0.7848949447786657","0.8580479053077963","0.7924041194836665","0.7397618714758376","0.1354512120339895","0.7245422804009661","0.03218116059919656","0.1078253469658478"
"88","0.03","0.12","1","0.5","0.005","0.01","0.8","0.1","50","50","2000","0.8859250851305335","0.7005277044854882","0.853106025221859","0.8229799159271368","0.7821111630079403","0.9022158909333174","0.707507794428241","0.8677053205759538","0.8227573943928732","0.7941468762394549","0.23020142396397494","0.6604332745086107","0.030669993306152256","0.0786953082212621"
"89","0.03","0.12","1","0.5","0.005","0.01","0.8","0.1","50","50","2000","0.9148936170212766","0.7413419913419913","0.8819786535303776","0.8103448275862069","0.7904351395730707","0.900606883673556","0.7175450544844929","0.8697767778365978","0.8315863772719252","0.7965016763719781","0.19400911079157554","0.691592455201247","0.040128566077405475","0.07426986792977198"
"90","0.03","0.12","1","0.5","0.005","0.01","0.8","0.1","50","50","2000","0.9343490304709141","0.7662192393736018","0.9009769094138543","0.8015097690941385","0.7952930728241563","0.9223841483999061","0.7412170910660336","0.8844155198067939","0.7904220052371885","0.7833079313105182","0.1758220206539393","0.7368614592590325","0.026733674501271724","0.06058284558575676"
"91","0.03","0.12","1","0.5","0.005","0.01","0.9","0.1","50","50","2000","0.9210982658959538","0.8147321428571429","0.8992194674012856","0.7943067033976124","0.769742883379247","0.9501195332719218","0.8000103007828595","0.9185656255954546","0.789793691212389","0.7924375097438029","0.12692086744219444","0.8151479247450811","0.02716740868399636","0.030763799128728033"
"92","0.03","0.12","1","0.5","0.005","0.01","0.9","0.1","50","50","2000","0.8907246376811594","0.7292134831460674","0.8576036866359447","0.7949308755760369","0.7635944700460829","0.8844228718600139","0.7733084773308477","0.8626427681323726","0.8039848588481107","0.7554975686083445","0.13938705588534278","0.7375597695812051","0.0479599904619671","0.07509318407148505"
"93","0.03","0.12","1","0.5","0.005","0.01","0.9","0.1","50","50","2000","0.8490920475892298","0.7987679671457906","0.8373320537428023","0.7663147792706334","0.6976967370441459","0.850918699871334","0.7520203282512705","0.8287649183050753","0.775994475911428","0.7158570268832757","0.1611289456262413","0.6788538166556328","0.04651685673957305","0.11350038097855276"
"94","0.03","0.12","1","0.5","0.005","0.01","0.9","0.1","50","50","2000","0.9086734693877551","0.6844262295081968","0.8733877901977644","0.8426483233018057","0.8153482373172829","0.8946610633244962","0.7213198730602963","0.8642678759200841","0.8246626358219418","0.7866565895548545","0.1947218902215629","0.690130271052679","0.05825860815980877","0.05688923056594934"
"95","0.03","0.12","1","0.5","0.005","0.01","0.9","0.1","50","50","2000","0.9125934445083381","0.7481927710843373","0.8809192200557103","0.8073351903435468","0.7852831940575673","0.8897679184165729","0.7542684046263999","0.8642035442292622","0.81133235483857","0.7682591019496292","0.1915967987804878","0.6844690834603658","0.028225038109756094","0.09570907964939022"
"96","0.03","0.12","1","0.5","0.005","0.01","0.9","0.1","50","50","2000","0.9159217877094972","0.816304347826087","0.8955555555555555","0.7955555555555556","0.7662222222222222","0.9324552011720951","0.7877299592108549","0.9016172088403278","0.7869204299549469","0.7789984568448686","0.14778447466456673","0.7754308386588726","0.018051306902504772","0.05873337977405579"
"97","0.03","0.12","1","0.5","0.005","0.01","0.9","0.1","50","50","2000","0.8972280334728033","0.793","0.8756218905472637","0.7927031509121062","0.7541459369817579","0.913516302788141","0.8107290323990125","0.8927871207081143","0.7983292872594936","0.7674572298419607","0.10788076716819012","0.7966449949084423","0.033537999891540785","0.06193623803182676"
"98","0.03","0.12","1","0.5","0.005","0.01","0.9","0.1","50","50","2000","0.909118176364727","0.7985257985257985","0.8874156219864995","0.8037608486017358","0.7702507232401157","0.907620691915991","0.7980819141310527","0.8877911269212699","0.8189721905273285","0.779868895004139","0.0994712531907135","0.7992767716056887","0.02627932417649204","0.07497265102710586"
"99","0.03","0.12","1","0.5","0.005","0.01","0.9","0.1","50","50","2000","0.9436701509872242","0.7349056603773585","0.8945381882770871","0.7646536412078153","0.7839698046181173","0.9023687998953016","0.7668280362029046","0.8725024581192141","0.7796504832755135","0.7549116004675065","0.16274545149399852","0.7304959689700827","0.036605605524717644","0.0701529740112011"
"100","0.03","0.12","1","0.5","0.005","0.01","0.9","0.1","50","50","2000","0.8894023413431916","0.7510121457489879","0.8571091166745395","0.7666509211147851","0.7399622106754842","0.887954086339168","0.7456220056170494","0.856583007892509","0.7795923569198278","0.7483090731991516","0.20887301518998236","0.6669883754525952","0.03848825558021307","0.08565035377720952"
"101","0.03","0.12","1","0.5","0.005","0.01","1","0.1","50","50","2000","0.888","0.7369614512471655","0.8592400690846287","0.8095854922279793","0.7689982728842832","0.9008533014439626","0.7493734976729913","0.8736872758623853","0.8206623925744526","0.7842431830063561","0.15445069848193707","0.7282994853290989","0.04203248666983831","0.07521732951912562"
"102","0.03","0.12","1","0.5","0.005","0.01","1","0.1","50","50","2000","0.9073157315731574","0.6916666666666667","0.8668453976764968","0.8123324396782842","0.7949061662198391","0.8924256838994626","0.712447520708045","0.8582729723444753","0.8102396926972534","0.7776447587139449","0.20930745084491353","0.6704033069862467","0.03535711520248739","0.08493212696635237"
"103","0.03","0.12","1","0.5","0.005","0.01","1","0.1","50","50","2000","0.9357405140758874","0.8352941176470589","0.9184397163120568","0.8277608915906788","0.8029381965552178","0.9227102215008485","0.8621737763337176","0.911933050645843","0.8219721884023492","0.7829790410083454","0.0903457212071135","0.8209047717413758","0.03542969459102489","0.05331981246048588"
"104","0.03","0.12","1","0.5","0.005","0.01","1","0.1","50","50","2000","0.9063052445492045","0.7094907407407407","0.8663691874119305","0.7970878346641616","0.7813527477689056","0.9022664035201242","0.7269794190232527","0.8685495285586743","0.8076475839993031","0.7812294492955599","0.19103834296147743","0.6985842138345953","0.03827112454727767","0.07210631865664939"
"105","0.03","0.12","1","0.5","0.005","0.01","1","0.1","50","50","2000","0.9126611957796014","0.6315192743764172","0.8549138332557057","0.7945971122496507","0.8008849557522124","0.9081990507858015","0.6852377334882473","0.8629826318245873","0.7972006108087779","0.7878504334114214","0.2514643245668488","0.6416107877543746","0.047393102770078","0.05953178490869868"
"107","0.03","0.12","1","0.5","0.005","0.01","1","0.1","50","50","2000","0.931323283082077","0.6612284069097889","0.8704584775086506","0.7746539792387543","0.7977941176470589","0.9101971415086347","0.6795930255915793","0.8568130243113037","0.768503190044828","0.7736625992820074","0.22867248231559473","0.6686267403204439","0.034793911065563524","0.06790686629839777"
"106","0.03","0.12","1","0.5","0.005","0.01","1","0.1","50","50","2000","0.9180280046674446","0.791860465116279","0.8927238805970149","0.7994402985074627","0.7756529850746269","0.9065203505311757","0.7874722614484567","0.8827128672927359","0.8000179303852791","0.767734271690163","0.12809844461881909","0.7668570594353912","0.03249451024045451","0.07254998570533525"
"108","0.03","0.12","1","0.5","0.005","0.01","1","0.1","50","50","2000","0.9108485499462943","0.7049382716049383","0.8740626378473754","0.8213498014997794","0.8008381120423467","0.9133171467037962","0.7004615853229925","0.8713536734646742","0.8028547012495092","0.7923135552116775","0.2300011247609883","0.6750128097779222","0.03109339265406101","0.06389267280702851"
"109","0.03","0.12","1","0.5","0.005","0.01","1","0.1","50","50","2000","0.891464104013567","0.6279761904761905","0.8330400351957765","0.7782666080070392","0.7762868455785306","0.9003905468227329","0.6261132882080513","0.841593965912256","0.7856308568656166","0.787524370850217","0.21233587152828623","0.6757394933372383","0.056169766193195685","0.05575486894127983"
"110","0.03","0.12","1","0.5","0.005","0.01","1","0.1","50","50","2000","0.9516817939135077","0.73094688221709","0.9102341717259324","0.8122289679098005","0.8235039028620988","0.937601964492365","0.7398905109489051","0.9003688515200806","0.8116795344681436","0.8100162661229352","0.1927094937492264","0.7382225522960764","0.024965961133803696","0.044101992820893686"
